SGD, 0, 0, 100, 0.1, 1, 31.76
SGD, 0, 0, 100, 0.1, 2, 45.19
SGD, 0, 0, 100, 0.1, 3, 50.78
SGD, 0, 0, 100, 0.1, 4, 61.4
SGD, 0, 0, 100, 0.1, 5, 63.77
SGD, 0, 0, 100, 0.1, 6, 70.88
SGD, 0, 0, 100, 0.1, 7, 74.78
SGD, 0, 0, 100, 0.1, 8, 82.62
SGD, 0, 0, 100, 0.1, 9, 85.32
SGD, 0, 0, 100, 0.1, 10, 85.14
SGD, 0, 0, 100, 0.1, 11, 86.72
SGD, 0, 0, 100, 0.1, 12, 86.98
SGD, 0, 0, 100, 0.1, 13, 87.14
SGD, 0, 0, 100, 0.1, 14, 88.78
SGD, 0, 0, 100, 0.1, 15, 87.84
SGD, 0, 0, 100, 0.2, 1, 63.57
SGD, 0, 0, 100, 0.2, 2, 82.09
SGD, 0, 0, 100, 0.2, 3, 83.57
SGD, 0, 0, 100, 0.2, 4, 86.82
SGD, 0, 0, 100, 0.2, 5, 88.57
SGD, 0, 0, 100, 0.2, 6, 87.45
SGD, 0, 0, 100, 0.2, 7, 88.74
SGD, 0, 0, 100, 0.2, 8, 89.7
SGD, 0, 0, 100, 0.2, 9, 90.06
SGD, 0, 0, 100, 0.2, 10, 90.56
SGD, 0, 0, 100, 0.2, 11, 89.9
SGD, 0, 0, 100, 0.2, 12, 91.02
SGD, 0, 0, 100, 0.2, 13, 91.04
SGD, 0, 0, 100, 0.2, 14, 91.48
SGD, 0, 0, 100, 0.2, 15, 91.07
SGD, 0, 0, 100, 0.3, 1, 74.46
SGD, 0, 0, 100, 0.3, 2, 84.85
SGD, 0, 0, 100, 0.3, 3, 86.51
SGD, 0, 0, 100, 0.3, 4, 89.2
SGD, 0, 0, 100, 0.3, 5, 89.93
SGD, 0, 0, 100, 0.3, 6, 89.2
SGD, 0, 0, 100, 0.3, 7, 90.35
SGD, 0, 0, 100, 0.3, 8, 91.01
SGD, 0, 0, 100, 0.3, 9, 90.77
SGD, 0, 0, 100, 0.3, 10, 90.96
SGD, 0, 0, 100, 0.3, 11, 91.62
SGD, 0, 0, 100, 0.3, 12, 91.94
SGD, 0, 0, 100, 0.3, 13, 91.43
SGD, 0, 0, 100, 0.3, 14, 92.15
SGD, 0, 0, 100, 0.3, 15, 91.61
SGD, 0, 0, 100, 0.4, 1, 74
SGD, 0, 0, 100, 0.4, 2, 85.77
SGD, 0, 0, 100, 0.4, 3, 88.37
SGD, 0, 0, 100, 0.4, 4, 89.34
SGD, 0, 0, 100, 0.4, 5, 90.12
SGD, 0, 0, 100, 0.4, 6, 88.54
SGD, 0, 0, 100, 0.4, 7, 90.89
SGD, 0, 0, 100, 0.4, 8, 90.91
SGD, 0, 0, 100, 0.4, 9, 89.9
SGD, 0, 0, 100, 0.4, 10, 91.49
SGD, 0, 0, 100, 0.4, 11, 92.08
SGD, 0, 0, 100, 0.4, 12, 91.33
SGD, 0, 0, 100, 0.4, 13, 90.97
SGD, 0, 0, 100, 0.4, 14, 92.15
SGD, 0, 0, 100, 0.4, 15, 91.53
SGD, 0, 0, 100, 0.5, 1, 79.77
SGD, 0, 0, 100, 0.5, 2, 88.01
SGD, 0, 0, 100, 0.5, 3, 88.97
SGD, 0, 0, 100, 0.5, 4, 90.57
SGD, 0, 0, 100, 0.5, 5, 89.05
SGD, 0, 0, 100, 0.5, 6, 90.18
SGD, 0, 0, 100, 0.5, 7, 90.21
SGD, 0, 0, 100, 0.5, 8, 90.98
SGD, 0, 0, 100, 0.5, 9, 92.01
SGD, 0, 0, 100, 0.5, 10, 91.81
SGD, 0, 0, 100, 0.5, 11, 91.97
SGD, 0, 0, 100, 0.5, 12, 92.39
SGD, 0, 0, 100, 0.5, 13, 91.95
SGD, 0, 0, 100, 0.5, 14, 92.53
SGD, 0, 0, 100, 0.5, 15, 91.87
SGD, 0, 0, 100, 0.6, 1, 81.91
SGD, 0, 0, 100, 0.6, 2, 87.44
SGD, 0, 0, 100, 0.6, 3, 89.62
SGD, 0, 0, 100, 0.6, 4, 89.95
SGD, 0, 0, 100, 0.6, 5, 90.49
SGD, 0, 0, 100, 0.6, 6, 90.63
SGD, 0, 0, 100, 0.6, 7, 91.17
SGD, 0, 0, 100, 0.6, 8, 91.59
SGD, 0, 0, 100, 0.6, 9, 92.25
SGD, 0, 0, 100, 0.6, 10, 92.81
SGD, 0, 0, 100, 0.6, 11, 92.11
SGD, 0, 0, 100, 0.6, 12, 92.68
SGD, 0, 0, 100, 0.6, 13, 91.98
SGD, 0, 0, 100, 0.6, 14, 93.12
SGD, 0, 0, 100, 0.6, 15, 91.27
SGD, 0, 0, 100, 0.7, 1, 83.77
SGD, 0, 0, 100, 0.7, 2, 88.62
SGD, 0, 0, 100, 0.7, 3, 89.44
SGD, 0, 0, 100, 0.7, 4, 90.18
SGD, 0, 0, 100, 0.7, 5, 90.79
SGD, 0, 0, 100, 0.7, 6, 89.58
SGD, 0, 0, 100, 0.7, 7, 91.23
SGD, 0, 0, 100, 0.7, 8, 91.43
SGD, 0, 0, 100, 0.7, 9, 92.11
SGD, 0, 0, 100, 0.7, 10, 92.01
